date,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,clear,nir,photo_id,grain_type,numpy_file,r_mean,g_mean,b_mean,r_var,g_var,b_var
"2025-01-11,14:12:55",[  183] ,[ 1077] *,[  626] ,[ 1275] *,[ 1369] *,[  825] ,[  551] ,[  352] ,[ 2123] **,[  106] ,20250111_141255_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141255_foto_normalized.npy,0.10048,0.10738,0.11153,0.05954,0.06673,0.07124
"2025-01-11,14:13:06",[  183] ,[ 1077] *,[  626] ,[ 1276] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  106] ,20250111_141306_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141306_foto_normalized.npy,0.10194,0.10844,0.11104,0.06127,0.06792,0.07054
"2025-01-11,14:13:16",[  182] ,[ 1076] *,[  626] ,[ 1274] *,[ 1370] *,[  825] ,[  551] ,[  351] ,[ 2123] **,[  105] ,20250111_141316_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141316_foto_normalized.npy,0.10212,0.10879,0.1111,0.06146,0.06835,0.0707
"2025-01-11,14:13:28",[  183] ,[ 1078] *,[  627] ,[ 1276] *,[ 1370] *,[  825] ,[  552] ,[  352] ,[ 2124] **,[  106] ,20250111_141328_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141328_foto_normalized.npy,0.10225,0.10735,0.11081,0.06166,0.06683,0.07055
"2025-01-11,14:13:40",[  185] ,[ 1124] *,[  649] ,[ 1315] *,[ 1409] *,[  861] ,[  570] ,[  363] ,[ 2086] **,[  104] ,20250111_141340_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141340_foto_normalized.npy,0.10255,0.10898,0.11279,0.06182,0.06845,0.07263
"2025-01-11,14:13:51",[  185] ,[ 1122] *,[  648] ,[ 1312] *,[ 1407] *,[  860] ,[  570] ,[  362] ,[ 2086] **,[  104] ,20250111_141351_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141351_foto_normalized.npy,0.10154,0.10911,0.11305,0.06052,0.06856,0.07278
"2025-01-11,14:14:02",[  185] ,[ 1121] *,[  648] ,[ 1313] *,[ 1407] *,[  859] ,[  570] ,[  363] ,[ 2091] **,[  104] ,20250111_141402_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141402_foto_normalized.npy,0.10075,0.10862,0.1128,0.06008,0.06838,0.07299
"2025-01-11,14:14:19",[  182] ,[ 1076] *,[  626] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  352] ,[ 2124] **,[  105] ,20250111_141419_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141419_foto_normalized.npy,0.10236,0.10714,0.11083,0.06189,0.06669,0.07077
"2025-01-11,14:14:30",[  183] ,[ 1077] *,[  627] ,[ 1277] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141430_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141430_foto_normalized.npy,0.10122,0.10685,0.11109,0.06051,0.06621,0.07078
"2025-01-11,14:14:43",[  183] ,[ 1079] *,[  627] ,[ 1278] *,[ 1371] *,[  826] ,[  551] ,[  352] ,[ 2126] **,[  106] ,20250111_141443_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141443_foto_normalized.npy,0.10258,0.10893,0.11163,0.06202,0.06868,0.07129
"2025-01-11,14:14:54",[  183] ,[ 1078] *,[  627] ,[ 1277] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2125] **,[  106] ,20250111_141454_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141454_foto_normalized.npy,0.10154,0.10842,0.11232,0.06087,0.06807,0.07212
"2025-01-11,14:15:15",[  183] ,[ 1076] *,[  626] ,[ 1275] *,[ 1371] *,[  825] ,[  551] ,[  352] ,[ 2122] **,[  105] ,20250111_141515_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141515_foto_normalized.npy,0.10157,0.10889,0.11285,0.06093,0.06867,0.07275
"2025-01-11,14:15:25",[  183] ,[ 1077] *,[  627] ,[ 1276] *,[ 1369] *,[  824] ,[  551] ,[  351] ,[ 2122] **,[  105] ,20250111_141525_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141525_foto_normalized.npy,0.10051,0.10821,0.11206,0.05974,0.06774,0.07182
"2025-01-11,14:15:37",[  183] ,[ 1078] *,[  627] ,[ 1275] *,[ 1370] *,[  825] ,[  551] ,[  352] ,[ 2124] **,[  106] ,20250111_141537_foto.jpg,jpc,/home/alvaro/Documents/Workspace/midi/data/static_training/processing_n3/data/files_mnsb_data/jpc/numpy_files/20250111_141537_foto_normalized.npy,0.10203,0.10881,0.11211,0.06155,0.06866,0.07206
